class,x1,x2
1,-7.958040238,-2.356576649
2,-6.740013631,-8.729180301
0,-1.637697069,3.937816053
0,0.406223414,2.935332943
0,-0.252019906,4.535591449
2,-7.899380519,-9.359095016
1,-10.82888591,-4.517335006
3,-5.73989272,-1.287168745
0,-2.586431845,4.224069462
1,-8.808701747,-6.271777025
1,-9.364203633,-5.645651096
3,-4.897758316,-4.352996433
3,-5.96282716,-2.319700278
1,-8.899024003,-2.800135926
0,0.26425552,3.800508548
1,-10.18415377,-4.308590061
2,-6.744120203,-6.234608578
3,-8.120046705,-2.230181524
1,-9.469761949,-5.514468438
0,-1.840480208,3.802569241
3,-5.906873084,-2.497051274
2,-5.300632605,-8.14566771
0,-3.447472797,4.768337185
2,-5.272269112,-8.792324605
1,-7.432259723,-4.417463453
1,-10.80785253,-3.338685961
0,-2.517056731,3.472308026
1,-9.86160804,-2.880417449
0,-0.861496111,4.30455783
1,-10.54939275,-4.26998019
1,-12.6150026,-5.768075635
2,-6.533960971,-6.725898718
0,-1.988611455,5.753595334
3,-7.579103286,-3.687142917
2,-7.844820308,-8.910065345
0,-2.558243099,4.726146811
1,-10.31699336,-4.142014886
1,-10.15464757,-2.8565004
1,-8.989516893,-6.969380533
2,-8.064997904,-7.606229875
1,-10.46105047,-3.65639118
2,-7.102591378,-8.107965536
2,-7.601587602,-8.786602772
3,-6.983623269,-3.101093155
3,-7.161983322,-3.011458212
2,-6.724527221,-8.617922573
0,-0.651593428,4.79882478
1,-11.45604844,-3.001966735
1,-10.62431995,-3.18122887
2,-6.106813665,-6.446566263
2,-6.505949448,-8.198928028
3,-7.105943961,-2.755492391
3,-6.776177791,-4.842198928
2,-7.155226551,-8.641998962
3,-7.660855527,-3.326285842
3,-8.126180841,-2.878909626
1,-10.3707327,-5.285653841
2,-7.749621889,-8.110911325
1,-9.14016495,-3.815463679
1,-9.282379055,-3.514221174
3,-7.427170642,-4.499617389
1,-10.78502605,-3.706425816
1,-8.3587509,-5.278839813
3,-8.951637149,-3.326483923
3,-6.580610067,-4.88762392
1,-9.339175632,-2.954446898
1,-11.39830695,-2.403739694
1,-7.767438356,-4.502109377
1,-10.86254245,-3.344599465
2,-8.884331026,-7.899914199
0,-2.53974897,4.387489347
2,-6.172293788,-8.885259989
1,-10.59821684,-4.601984315
1,-8.688780169,-3.220275987
3,-5.679606508,-2.815451668
2,-8.594480163,-7.780467622
3,-6.34463842,-2.798756201
3,-5.886280291,-3.058263493
2,-7.910077613,-6.843068873
3,-6.577227233,-1.881468429
0,0.034249207,4.603359648
2,-8.470109728,-7.783367631
1,-10.1976519,-3.945959564
2,-7.257994446,-9.356118117
2,-8.564045045,-7.720375877
2,-8.861998276,-6.867101856
2,-6.615284492,-7.030358359
3,-6.676390218,-4.088247744
1,-8.393388561,-4.219839108
3,-5.902685228,-1.496117126
1,-9.574709294,-4.087597112
1,-11.45669446,-3.000800729
2,-6.298655993,-9.228687921
2,-7.227379385,-8.639699457
1,-9.884364248,-4.278090811
0,-1.782450131,3.470720435
0,-1.134809414,3.929365662
0,-0.857698874,4.453057167
1,-11.16667385,-5.852811647
0,-3.554826853,4.496218986
1,-9.704140416,-4.314752408
0,-1.527312127,3.843253265
0,-2.614985168,4.9924003
2,-5.805748654,-8.905205539
0,-1.489690651,3.242481898
2,-4.220943614,-5.72825063
1,-10.36076595,-5.385415574
2,-8.464905071,-9.454294183
0,-1.766020028,1.615493462
3,-4.564266021,-3.961108627
1,-9.492349062,-3.43848371
1,-11.14743529,-3.527725968
1,-9.932995131,-3.396349607
0,-1.990843076,4.793029014
3,-7.115127832,-1.817737225
2,-6.58121745,-9.475990524
3,-4.022242712,-4.099195408
2,-7.365497311,-9.112260722
2,-6.98990876,-6.68122649
2,-4.335420048,-8.267385173
0,-0.353353841,3.8018869
1,-10.03619497,-4.43607541
0,-2.749898238,6.106678015
3,-7.363882919,-1.808727363
0,-3.378954381,4.463610865
2,-6.304950081,-9.620051254
1,-11.42204618,-2.659166234
3,-6.915298229,-3.212640311
2,-7.65154198,-7.292181862
2,-8.15607274,-8.88960524
0,-2.365400413,5.599175937
3,-6.578129492,-2.74230347
0,-2.637332907,4.578447001
1,-9.318411359,-2.525801596
1,-7.943237742,-4.544914798
2,-7.20295684,-7.903185416
3,-6.014252299,-4.474324574
1,-8.675018519,-3.759173531
3,-8.525872321,-0.195192907
0,-0.818698348,4.303602651
0,-1.850108204,4.639828995
3,-7.537142656,-4.049705827
0,-2.054249587,3.23467649
3,-6.154188681,-3.26320007
3,-6.086016569,-3.409929202
0,-1.925778412,4.439104416
0,-1.192916639,5.440176737
2,-7.347935052,-9.445965507
0,-0.86675304,3.782959139
2,-6.830110903,-6.676414496
3,-6.175177726,-4.60112537
1,-11.32145791,-3.73701559
2,-6.268864368,-7.049480081
0,-0.434404057,3.352943795
0,-4.452644906,6.344018682
2,-6.869136265,-8.311700521
3,-5.523628694,-4.501244304
2,-6.392853616,-7.256906458
2,-7.783303141,-8.07875101
3,-7.861418493,-4.053405798
1,-11.33340796,-3.367395761
3,-5.424253773,-3.920321343
3,-5.48914686,-2.438590749
0,-2.003460615,3.406320679
3,-6.348149197,-3.777999544
2,-6.808802746,-8.359989439
3,-8.330439063,-3.979703628
2,-8.925412921,-9.445504726
1,-10.75516354,-4.315994466
1,-9.917152133,-3.035928781
1,-9.943930099,-4.412930381
0,-1.764904618,5.03668554
2,-8.069646792,-7.39841137
0,-0.506960771,4.182254097
0,-1.608752151,3.769494222
0,-1.096798809,4.647226961
2,-6.878658438,-8.157058048
2,-7.841485795,-8.372149535
0,-0.198667525,4.99896267
2,-7.079882916,-8.261460874
0,-0.820576492,5.33759195
2,-3.929834844,-7.712914996
3,-7.438424285,-3.490224978
3,-5.996715985,-3.121276002
2,-5.860754657,-10.09632752
3,-5.635762208,-3.540436708
0,-1.537738635,5.535973777
2,-6.815211169,-8.816383936
0,-1.266450661,2.582570016
1,-10.42848224,-3.009063818
0,-1.60924282,5.056813083
3,-6.464439431,-2.227115069
2,-8.162391986,-7.245306018
0,-1.156375093,5.699715751
2,-8.711516965,-7.216184668
3,-6.892070644,-2.939558077
3,-6.266207162,-4.147432442
2,-8.148842321,-10.31349752
2,-5.883743455,-6.512091919
3,-5.601142412,-1.520890162
0,-4.713324286,4.88634224
3,-5.179108254,-3.302814992
0,-1.144486292,1.623955401
2,-7.518385303,-8.974133476
3,-5.92566182,-2.636716239
2,-6.90498044,-8.375840514
0,-1.128396112,4.410490711
0,-2.097760173,4.59202549
1,-8.684817092,-3.92999152
3,-6.349744293,-0.974248659
1,-8.475846737,-3.75090119
1,-8.696487666,-4.265740663
0,-0.879532771,3.777048265
1,-10.47058806,-5.360412658
2,-7.271705287,-9.262613927
1,-8.349118427,-3.520558348
0,-2.841878032,3.740735351
3,-4.38983044,-1.234840353
1,-11.53474137,-3.449442328
0,-1.249294161,5.266360841
3,-5.221319819,-4.339463522
1,-10.45081746,-4.69431189
2,-6.738069122,-8.49175383
3,-7.272231325,-1.852050847
2,-7.25990306,-10.12747587
1,-9.852725177,-1.935226695
0,-1.694927831,6.517094922
0,-0.904167877,5.10747199
3,-7.632897233,-0.643407416
2,-6.754258363,-8.278675298
3,-5.201292933,-3.757834937
0,-1.214463196,4.504602115
3,-5.654078264,-5.184652163
3,-5.634331379,-5.165476741
0,-2.351220658,4.009736342
2,-8.253306789,-7.284887723
2,-6.456526807,-8.504919981
2,-7.457051159,-6.771728689
1,-9.064082875,-5.717123263
2,-7.409171333,-8.214045579
3,-7.676069687,-3.579429477
3,-4.684239043,-2.545671738
1,-10.6405861,-3.118290182
1,-11.35869228,-4.300358496
2,-7.73281225,-8.148289329
1,-12.04591296,-3.469464898
3,-5.962920875,-3.638929688
2,-6.746257488,-8.426605243
3,-6.585359432,-5.312181441
3,-6.725566614,-3.006422319
1,-9.609791389,-2.48386084
3,-6.580832269,-2.623027903
0,-1.617346159,4.989305083
3,-5.661077266,-3.171038354
3,-6.296808577,-2.750485644
0,-1.684176862,3.63132825
1,-12.03060596,-4.401670203
0,-2.954817791,4.480810423
3,-6.056928623,-3.869302494
1,-10.21386765,-3.119669735
2,-6.709709506,-7.627867897
1,-10.35312599,-3.854406301
2,-7.198576056,-7.368438914
1,-7.829775434,-3.205385218
3,-6.242037469,-3.942666533
1,-9.71855705,-2.312794899
0,-0.724412126,6.219017684
0,-2.306476594,5.30797676
3,-5.651814646,-2.137012245
3,-5.56454149,-2.503852726
2,-7.768277242,-9.077737699
0,-1.08659718,4.864436945
3,-6.995743225,-2.661662654
2,-8.604961255,-7.732634713
2,-6.696216491,-8.048595781
0,-1.20827589,2.722429883
3,-4.787174804,-2.249053984
3,-6.307737661,-3.382562405
1,-9.436794445,-4.875007602
0,-2.575351755,3.999237826
1,-10.36984442,-3.037729662
3,-5.676850132,-3.673453847
2,-7.835920697,-8.697474015
2,-7.488831935,-7.356697306
1,-10.26894122,-2.090435458
1,-11.02151182,-3.385583808
1,-10.99533335,-5.093048635
3,-5.736530953,-2.714251802
0,-1.839172201,4.908214978
3,-5.559442115,-2.381123791
2,-4.856220554,-8.47755992
1,-10.03409115,-2.052569228
2,-6.086554641,-8.375197004
3,-6.944436378,-1.183749871
2,-7.937384624,-9.24701855
2,-7.11334652,-9.394622365
0,-1.986059404,3.063814079
0,-1.531182916,6.166905052
3,-5.08028936,-2.392143934
3,-6.12597254,-3.640127127
2,-7.857745918,-7.189291181
3,-4.458017853,-1.197498118
3,-5.947015887,-3.477030021
0,-0.864533812,4.03205155
0,-0.538142198,4.815390407
3,-5.792789583,-3.509886688
3,-6.761938019,-3.019156923
1,-9.438909515,-5.458239831
1,-9.668222537,-4.245927483
2,-8.028636578,-6.706699462
2,-9.237004894,-7.962840867
1,-12.53766791,-4.843310058
0,-1.146630086,4.108397034
2,-8.97712047,-9.554724293
1,-8.990145518,-3.993733755
1,-10.42278348,-2.294949208
2,-9.106036363,-7.704527748
0,-2.840663079,3.946559764
1,-11.30836707,-4.454050123
3,-4.52972733,-3.269343436
0,-3.415485546,5.121279466
1,-9.277026569,-5.498796185
3,-6.858371918,-4.63327259
0,1.371297206,5.231074494
3,-5.845474588,-2.827744123
2,-6.132629056,-7.45363921
0,-0.843516222,3.794082896
2,-5.181852647,-7.368290382
1,-9.722048429,-5.716598348
2,-7.270559907,-8.137478859
2,-7.110088653,-7.810381794
1,-10.23841301,-4.80901994
0,-0.934009388,4.082285649
2,-5.589698705,-8.041846461
2,-7.179100444,-8.342995271
3,-6.491608468,-2.400394675
3,-5.018934629,-2.429852571
1,-11.42257341,-4.856791274
2,-6.57797183,-8.917567731
1,-11.11268001,-5.255307573
0,-1.918542759,4.595783066
0,-2.552206579,4.245291549
1,-10.35490003,-4.474724933
3,-9.013937511,-2.578470481
1,-10.12941807,-1.781015751
3,-7.242579625,-1.887576716
3,-6.161904619,-3.979731997
3,-6.641733464,-3.647558197
3,-7.075319613,-5.340365898
3,-6.82235935,-3.160825076
3,-6.480854167,-3.771943503
0,0.391613537,4.992151869
0,-1.696377562,4.518858358
0,-1.427065347,5.089041276
0,-2.681445851,5.201018108
3,-4.460821178,-3.946000188
0,-2.802078104,4.057147146
0,-3.886672538,2.707156264
3,-4.897129156,-2.452501529
3,-7.419151512,-2.604130741
0,-1.564134819,5.327939938
1,-9.440179862,-4.396003957
2,-7.209501504,-7.598058131
0,-1.874213748,5.427737995
2,-6.60386622,-6.836721702
0,-1.79600465,4.287435681
3,-4.008462452,-2.379580258
2,-8.322998103,-7.942936603
0,-1.802755651,5.439473648
0,-0.728304227,5.356298684
1,-9.614685634,-3.012022963
0,-1.13068016,2.169403358
2,-7.650017463,-7.320876289
0,-2.346732606,3.561284227
2,-5.900573537,-8.625841231
2,-6.484704539,-9.016754701
2,-7.58246271,-7.941793136
2,-8.307182695,-7.635955794
1,-9.950177881,-3.72006882
3,-5.585825988,-3.733011779
3,-5.441444617,-2.999863333
3,-5.654404358,-3.35284862
0,-2.27956075,5.104521903
0,-1.698738162,4.177735698
3,-4.713075701,-1.064119556
1,-10.4226957,-2.501669639
2,-7.923705334,-8.836498823
2,-5.05023331,-7.566343359
0,-1.816553578,3.071287146
0,-3.225298057,5.420312336
3,-6.231475326,-3.934793014
3,-4.455022686,-2.750768547
0,-0.882140701,4.287718697
3,-5.829342725,-2.911131296
1,-11.03217548,-4.292708318
0,-1.218195462,4.306334636
2,-6.034127853,-8.501164773
0,-3.333755714,5.231519693
2,-4.64329288,-8.827245412
1,-8.149479136,-3.031238179
1,-11.78545021,-4.139159404
0,-1.265131876,5.132012427
3,-6.563550836,-3.850872572
2,-6.383480274,-7.419216295
3,-7.518935583,-4.027389016
0,-1.969676679,1.971652105
1,-10.58714217,-3.513114043
0,-2.593474562,3.873469543
3,-5.867279766,-3.159796323
0,-3.212258689,4.984954289
2,-6.883713094,-8.94476187
3,-7.145245319,-4.127319641
2,-7.374250962,-9.386901257
1,-9.218220638,-5.039649455
3,-6.242870946,-4.682444781
0,-1.144146104,3.291618816
1,-10.82539646,-2.98944395
2,-6.837055269,-7.229375977
3,-6.251026637,-4.85600756
3,-5.970993268,-4.683681746
3,-7.652550869,-2.975230454
1,-10.36977718,-3.869051156
1,-8.850105829,-4.468083469
0,-1.292328092,5.639389061
2,-6.08025268,-9.740296925
1,-9.901598361,-3.801296206
2,-6.869926569,-9.300738162
0,-1.798911711,3.677952379
0,-1.553337182,2.880809553
3,-4.231325793,-2.745710641
3,-5.458870264,-1.066209685
3,-7.341596659,-2.559917938
2,-6.40376772,-9.750442349
0,-1.85855809,6.272961244
0,-2.426869732,5.081060576
3,-4.694778176,-3.082001472
2,-7.035666392,-9.158917425
1,-9.333632956,-5.264672929
3,-6.050536511,-4.607579115
1,-12.17874047,-3.35108342
3,-6.718367653,-2.95087777
3,-7.688735914,-4.076136339
0,-1.371481739,5.904598052
1,-9.963646641,-3.944989385
0,-1.677014858,5.137892386
2,-9.083237235,-6.714092702
1,-10.82586009,-4.064076961
0,-4.166000559,2.292325947
2,-8.900781225,-7.814202975
3,-5.208653213,-3.778004427
0,-1.06034667,2.93625278
2,-7.679523109,-8.032885677
0,-0.620735304,6.593469516
1,-11.94163426,-5.127372224
0,-2.071199069,5.685017952
3,-7.186759563,-3.893477785
0,-2.108297939,3.73404183
2,-7.090798282,-10.10741992
2,-5.862822833,-9.425101683
2,-7.714475732,-8.742308256
3,-7.305519784,-2.846211276
2,-7.914849052,-8.168218533
1,-10.91115591,-4.5772537
3,-5.706098344,-1.94195473
2,-6.32254061,-9.284499313
3,-4.134877334,-4.341904706
1,-11.98554204,-3.092060032
1,-11.6173582,-1.948208022
0,-3.532720884,5.327104987
0,-1.038477205,5.362611573
2,-5.839935169,-7.044490179
3,-5.164287893,-2.337431124
3,-4.431701267,-1.673884306
0,-1.64620723,3.711796274
3,-7.051971094,-2.094350457
3,-8.690683514,-3.179886448
2,-8.383779011,-7.307801676
2,-7.201520283,-9.517096129
1,-10.40018013,-5.430247529
0,-1.260961518,4.214486172
1,-9.508195886,-3.71455269
1,-9.158178281,-4.608965235
0,-0.590573934,4.196736933
3,-6.58489055,-1.580673887
1,-9.515536755,-5.832635539
2,-6.348197873,-8.345004948
1,-9.619136927,-4.4930462
0,-0.96619368,3.64842254
2,-6.660814079,-7.640793958
2,-9.058018729,-8.210909863
3,-5.77377949,-2.863018256
0,-1.519450025,2.987341092
1,-8.869961159,-3.903055308
2,-6.471758617,-9.189416671
0,-1.429465171,5.168501049
2,-5.480220144,-7.017744136
0,-1.895996858,5.134303369
0,-2.044392155,5.864598107
1,-10.01702851,-3.683951095
0,-0.368371003,4.290045721
1,-11.52374769,-4.715433353
0,-1.935405969,5.635445454
1,-11.26657146,-2.194589197
1,-11.25606242,-4.587140601
1,-8.648484825,-5.228462412
3,-5.57466686,-3.358821245
3,-6.746248932,-2.467350816
1,-9.073956535,-6.407240478
2,-6.011839808,-7.528009918
0,0.478268161,3.620955872
0,-3.103673711,3.902024006
1,-8.725089172,-4.951914962
0,-2.465738118,4.455551561
3,-5.596632541,-2.154763517
0,-1.468644421,6.506745005
3,-7.23412745,-2.824818895
3,-5.452034734,-5.010872684
2,-6.981448989,-7.552833609
2,-6.757392981,-8.243186537
1,-9.666185773,-4.995118829
2,-8.108492376,-5.775879229
1,-8.361597381,-3.52629001
0,-1.309013927,3.094206458
1,-8.571770476,-2.495010211
0,-2.223348641,4.496176276
1,-11.06772941,-3.339396983
2,-5.992520313,-7.794211561
2,-8.124916445,-8.930925723
2,-7.219932005,-6.040605985
3,-6.475303938,-2.385812518
1,-9.544998881,-2.399783326
2,-6.082888526,-7.714666107
3,-7.792037507,-2.836154106
3,-6.422682741,-2.336864578
3,-6.631356377,-4.560572157
3,-5.186685244,-5.028549269
3,-7.021613013,-3.055247592
1,-11.97344265,-4.542279723
0,-2.756714266,5.245124616
3,-4.565588075,-3.326970479
2,-8.290904791,-7.440657541
1,-7.888964074,-2.339786996
0,-2.727436482,4.329810506
2,-5.929542956,-9.426003742
3,-6.114448983,-3.270790053
0,-1.525511709,5.608544731
2,-6.897448929,-7.127478557
3,-7.25974468,-1.392391605
0,-1.965763919,5.234464511
2,-5.425993253,-9.198226294
1,-10.13120117,-1.966783436
2,-7.600677846,-9.010828425
3,-5.954260182,-2.546837283
3,-5.98262212,-2.607529667
0,-1.036197729,3.971533186
3,-8.144656312,-2.230511283
3,-7.881531652,-2.631480692
1,-10.18360468,-3.40392672
2,-8.220968117,-8.187779256
0,-1.151575569,4.08245754
3,-6.077950008,-3.559628769
0,-2.529568129,4.775680338
1,-10.00823868,-4.341589454
2,-7.977827603,-8.258618175
3,-6.094190602,-4.423588752
0,-1.383060601,3.673218265
2,-5.766310562,-10.04950604
0,-0.966985558,3.927817512
0,-1.831988113,3.528631451
2,-5.001696745,-6.878559627
3,-8.352655818,-0.741169547
3,-6.248086847,-3.943839066
0,-0.216682977,3.866808307
2,-6.589541666,-6.4025063
3,-6.001056845,-3.16472552
3,-6.04415527,-3.943366371
1,-8.690881918,-3.636633556
2,-5.477799662,-7.486847048
3,-3.56867085,-3.740146993
2,-7.597714145,-8.458282099
1,-9.779634006,-4.271164114
1,-9.09145109,-2.486723807
0,-1.057240626,4.826772072
1,-9.230418877,-5.434003167
2,-6.997489264,-7.668050551
1,-10.34618364,-3.41564346
1,-10.85753953,-4.391256758
1,-11.04111211,-3.434379176
1,-11.10068205,-3.193854954
1,-10.42709848,-4.427938414
0,-1.677377455,3.80635107
1,-11.24544662,-2.491080565
0,-0.908222671,4.546885305
3,-5.335623101,-5.138778688
3,-5.011436718,-2.830317579
1,-9.916629298,-0.520685116
3,-7.360149218,-3.364926461
0,-3.10043593,5.63874294
3,-5.61753346,-3.189513068
1,-8.590301909,-4.03936206
1,-12.03361494,-4.614257023
1,-8.501307192,-2.282619326
2,-6.151623331,-7.210714962
2,-7.940121571,-7.832409333
3,-5.813966788,-2.79175886
1,-8.435292974,-4.8241501
2,-5.892432996,-8.974828589
1,-9.992944672,-3.399096007
2,-6.066211595,-7.82153404
1,-10.57990494,-3.626535568
0,-1.551529089,4.435907488
2,-7.097220096,-7.722450472
1,-9.5249195,-2.899141512
0,-1.236065552,4.483829937
1,-9.66279736,-2.2509185
3,-4.918776002,-3.184943689
3,-6.204437865,-4.275088305
1,-9.032824367,-1.529041928
2,-6.747455028,-7.979547832
2,-8.231346333,-9.135967075
2,-7.059103792,-8.040864259
3,-5.046290508,-4.730805787
2,-7.22800719,-7.57204316
2,-7.223488954,-7.457922109
1,-8.100551816,-5.3347397
1,-10.80543487,-2.719923638
0,-2.776029924,4.48741697
2,-6.147135072,-8.796862272
0,-0.557323173,3.176915615
1,-10.65960434,-3.694316646
0,-1.942423458,4.140162985
1,-9.987000077,-3.409224464
3,-6.226915666,-2.576317638
1,-11.38109186,-3.235919925
0,-1.794353035,5.45570816
2,-9.094827253,-7.545281519
1,-9.706707961,-2.878448799
2,-7.718706707,-7.793767039
3,-6.737979908,-4.419554675
2,-5.912875614,-7.977300212
3,-6.901430744,-2.094587715
2,-8.052502896,-7.493809298
2,-6.078686255,-6.720471678
3,-6.673613802,-3.788728351
0,-2.134932781,4.884100051
2,-6.54150924,-8.630159502
0,-2.25290366,4.916797466
0,-1.079229793,3.433222284
2,-7.83304066,-9.213501923
1,-11.03500167,-4.877889759
0,-0.648352842,2.929927208
0,0.086875183,3.631419582
1,-9.690381437,-3.885316513
2,-7.226386298,-10.00372724
1,-10.72303564,-1.968937298
1,-11.99647645,-3.740322821
2,-6.42589623,-7.13307546
1,-8.3742504,-2.796904941
3,-6.837699833,-3.968531663
0,-2.205334074,4.207652006
2,-4.75795491,-9.101977357
0,-0.366010285,3.967492205
1,-9.909676408,-4.695108779
3,-7.067062079,-4.176388244
2,-6.723156962,-9.73459611
3,-5.960275869,-1.477903982
2,-6.510424645,-7.620469201
1,-8.682771716,-3.971606083
2,-7.692951196,-8.411923541
1,-10.32445706,-1.126048753
1,-9.609977841,-4.308147309
2,-6.804193703,-7.652908585
1,-9.428808413,-2.024548242
1,-8.431026303,-4.191096646
0,-0.545176929,3.81996593
2,-6.960692208,-7.440350805
1,-11.21068747,-3.177868373
2,-7.76849716,-8.94637342
1,-9.198471633,-2.621816024
1,-10.44582431,-4.56414355
1,-9.897320781,-3.632022714
3,-5.493476929,-3.568820196
2,-6.975764654,-8.047870713
0,-1.555506516,4.934493291
0,0.526015501,3.009993533
3,-6.857289338,-3.023944211
0,-1.92793121,4.274814243
1,-8.46846464,-3.266865907
3,-6.859077779,-2.985620805
0,-1.16722335,3.725811728
3,-3.487434324,-2.682652862
0,-2.084052697,3.674958887
0,-2.119502737,5.050843535
2,-9.243107281,-8.473150692
2,-7.615757833,-8.470694275
2,-6.528117338,-6.876678329
3,-7.289700104,-2.614481494
2,-8.629810952,-7.201045978
0,-1.49489484,5.184664048
2,-7.767502461,-9.86499297
3,-5.895579673,-4.36344728
0,-2.607999562,3.983011572
1,-10.57031432,-5.603098851
1,-10.1403028,-3.687418403
0,-0.084091997,5.613097767
3,-5.157549854,-3.299874102
1,-10.21170029,-2.807421193
0,-1.842621893,4.185460967
0,-2.101789185,4.730017222
2,-5.653071577,-7.149231701
0,-1.053155962,6.700207481
3,-5.519421438,-4.015777933
2,-6.461903166,-9.502403312
3,-5.698393882,-1.374130366
1,-9.520410107,-4.193418114
3,-5.7727768,-4.016422816
3,-7.136530545,-2.61564979
3,-5.004927845,-0.828037807
0,-0.590588284,4.4468613
0,-1.359389586,4.054240022
0,0.868765801,4.157855091
1,-9.316733576,-2.190739646
2,-6.944632037,-7.333208199
0,-0.806278684,3.993460559
2,-7.724208635,-8.70878522
0,-2.106259109,4.610867264
2,-7.889786703,-8.007840129
1,-10.31886048,-3.920284642
1,-10.0004599,-2.61820722
0,-0.599232397,2.695322209
3,-6.623549316,-3.194404175
3,-4.945883453,-4.223843661
2,-8.591768549,-6.921445917
0,-0.279801714,5.00894077
1,-9.121512641,-3.830093084
2,-7.790862239,-7.173803119
2,-8.504076543,-9.046838246
0,-1.810064232,5.321989137
1,-8.427956994,-4.321180749
2,-8.099920354,-9.591973378
1,-10.10661097,-3.015793704
2,-6.984475053,-7.585712706
3,-6.431444257,-1.352228835
0,-2.176654364,3.409463041
2,-6.770142669,-8.321890391
2,-7.397876246,-9.388478101
0,-1.478521162,5.51366532
2,-6.109005536,-7.891826069
2,-8.498777912,-9.292418419
2,-7.170695453,-8.112362718
0,-2.4067182,6.09894447
1,-9.622477053,-3.975295311
1,-11.50878911,-4.824770613
1,-9.450982238,-4.43073021
2,-8.220673835,-7.040879452
2,-6.789909614,-7.424763498
2,-7.546658558,-8.522340021
2,-7.733777683,-7.330931034
0,-1.198395806,3.230507197
0,-1.615890913,4.180175626
2,-5.724610273,-9.789702116
0,-2.754471752,4.575872302
1,-8.717912332,-4.405104489
0,-0.525790464,3.306598602
2,-8.023094999,-9.036249835
2,-8.040270729,-7.627133005
0,-1.780024478,3.173369133
2,-10.12902354,-8.037857791
0,-2.855421416,6.912470154
0,-1.927447986,4.936845336
1,-8.505815143,-3.923337021
0,-1.897501842,5.561777755
2,-6.366234206,-10.46984542
3,-6.328384439,-2.828971911
